name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine
Maruti Alto K10 LXI,2011,18000.0,7000.0,Petrol,Manual,First Owner,20.92 kmpl,998 CC
Tata Nano Lx,2011,7000.0,4000.0,Petrol,Manual,First Owner,26.0 kmpl,624 CC
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,50000.0,15400.0,Diesel,Manual,Third Owner,12.8 kmpl,2494 CC
Hyundai Accent GLS 1.6 ABS,2004,11000.0,11000.0,Petrol,Manual,Second Owner,14.4 kmpl,1599 CC
Maruti Ertiga VDI,2013,45000.0,12000.0,Diesel,Manual,Second Owner,20.77 kmpl,1248 CC
Tata Sumo Gold GX,2013,31000.0,14500.0,Diesel,Manual,First Owner,15.3 kmpl,2956 CC
Mahindra KUV 100 D75 K8,2017,40000.0,3000.0,Diesel,Manual,First Owner,25.32 kmpl,1198 CC
Maruti Swift ZDi,2014,39000.0,9000.0,Diesel,Manual,Second Owner,22.9 kmpl,1248 CC
Maruti Alto LXi,2011,12200.0,11000.0,Petrol,Manual,Fourth & Above Owner,19.7 kmpl,796 CC
Mahindra Scorpio 1.99 S4,2016,74100.0,7000.0,Diesel,Manual,First Owner,15.4 kmpl,1997 CC
Hyundai i20 1.4 CRDi Sportz,2012,33000.0,4000.0,Diesel,Manual,Second Owner,23.0 kmpl,1396 CC
Mahindra Scorpio SLE BSIV,2010,30000.0,16600.0,Diesel,Manual,Third Owner,12.05 kmpl,2179 CC
Hyundai i10 Sportz,2011,21500.0,10000.0,Petrol,Manual,Third Owner,20.36 kmpl,1197 CC
Maruti Wagon R LXI Minor,2009,15000.0,7500.0,Petrol,Manual,Third Owner,18.9 kmpl,1061 CC
Hyundai EON Era,2013,25000.0,4213.0,Petrol,Manual,First Owner,21.1 kmpl,814 CC
Maruti Ritz LXI,2010,18000.0,5300.0,Petrol,Manual,Second Owner,21.1 kmpl,1197 CC
Maruti Zen LXI,2006,15000.0,10600.0,Petrol,Manual,Second Owner,17.3 kmpl,993 CC
Toyota Corolla DX,2005,27500.0,9600.0,Petrol,Manual,Second Owner,13.4 kmpl,1794 CC
Maruti Baleno Sigma,2019,55600.0,1000.0,Petrol,Manual,First Owner,21.01 kmpl,1197 CC
Maruti Swift Dzire VXI Optional,2016,55000.0,3700.0,Petrol,Manual,First Owner,20.85 kmpl,1197 CC
Mahindra XUV500 AT W9 2WD,2018,150000.0,2000.0,Diesel,Automatic,First Owner,16.0 kmpl,2179 CC
Toyota Etios Liva 1.2 V Dual Tone,2017,54900.0,3500.0,Petrol,Manual,First Owner,17.71 kmpl,1197 CC
Hyundai i20 2015-2017 Asta 1.2,2016,63000.0,5000.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Mahindra Bolero Pik-Up FB 1.7T,2020,67900.0,500.0,Diesel,Manual,First Owner,0.0 kmpl,2523 CC
Maruti Swift 1.3 ZXI,2011,32000.0,8500.0,Petrol,Manual,First Owner,,
Hyundai Creta 1.6 CRDi SX,2017,112500.0,4700.0,Diesel,Manual,Second Owner,19.67 kmpl,1582 CC
Maruti Baleno Alpha 1.3,2017,68000.0,7100.0,Diesel,Manual,First Owner,27.39 kmpl,1248 CC
Honda City i-DTEC ZX,2017,105000.0,5000.0,Diesel,Manual,First Owner,25.6 kmpl,1498 CC
Tata Zest Quadrajet 1.3 XMS,2015,45000.0,5700.0,Diesel,Manual,First Owner,23.0 kmpl,1248 CC
Maruti Wagon R VXI BS IV,2010,21000.0,4300.0,Petrol,Manual,First Owner,18.9 kmpl,998 CC
Maruti Swift Dzire VDI,2014,47000.0,6000.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Maruti Swift Dzire VXI,2014,47000.0,6000.0,Petrol,Manual,First Owner,19.1 kmpl,1197 CC
Hyundai i20 Asta 1.4 CRDi,2015,55000.0,4000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Maruti A-Star Vxi,2011,20499.9,6000.0,Petrol,Manual,First Owner,19.0 kmpl,998 CC
Honda City i VTEC CVT VX,2015,95000.0,3000.0,Petrol,Automatic,First Owner,18.0 kmpl,1497 CC
Hyundai i20 Asta Option 1.4 CRDi,2015,55000.0,16000.0,Diesel,Manual,Second Owner,22.54 kmpl,1396 CC
Toyota Innova 2.5 E Diesel PS 7-Seater,2007,27000.0,14750.0,Diesel,Manual,Second Owner,12.8 kmpl,2494 CC
Volkswagen Polo Diesel Trendline 1.2L,2013,28000.0,9000.0,Diesel,Manual,Third Owner,22.07 kmpl,1199 CC
Maruti Ciaz ZDi Plus SHVS,2015,63000.0,7000.0,Diesel,Manual,Second Owner,28.09 kmpl,1248 CC
Honda City 2017-2020 EXi,2007,22000.0,7000.0,Petrol,Manual,First Owner,17.7 kmpl,1497 CC
Mahindra Xylo D4,2014,32000.0,12000.0,Diesel,Manual,First Owner,14.95 kmpl,2489 CC
Hyundai EON Era Plus,2013,22500.0,7500.0,Petrol,Manual,Second Owner,21.1 kmpl,814 CC
Honda City 1.5 V MT,2010,38000.0,8500.0,Petrol,Manual,Second Owner,17.0 kmpl,1497 CC
Maruti Swift Dzire VDi,2012,38000.0,7000.0,Diesel,Manual,Third Owner,19.3 kmpl,1248 CC
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,60000.0,2900.0,Diesel,Manual,First Owner,22.0 kmpl,1498 CC
Ford Endeavour 2.5L 4X2 MT,2014,62000.0,4000.0,Diesel,Manual,Second Owner,13.1 kmpl,2499 CC
Hyundai Verna SX CRDi AT,2012,50000.0,9000.0,Diesel,Automatic,First Owner,19.08 kmpl,1582 CC
Mahindra TUV 300 T8 AMT,2015,70000.0,4000.0,Diesel,Automatic,First Owner,18.49 kmpl,1493 CC
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,55000.0,13800.0,Diesel,Manual,First Owner,22.77 kmpl,1498 CC
Maruti Swift VDI Optional,2016,60000.0,7000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Volkswagen Ameo 1.0 MPI Comfortline,2019,55000.0,3000.0,Petrol,Manual,Second Owner,19.44 kmpl,999 CC
Hyundai Verna 1.6 CRDI,2013,47500.0,12500.0,Diesel,Manual,Third Owner,22.32 kmpl,1582 CC
Honda City i DTEC S,2015,61500.0,12000.0,Diesel,Manual,Second Owner,26.0 kmpl,1498 CC
Maruti Swift Dzire LDI,2013,38500.0,18000.0,Diesel,Manual,Second Owner,23.4 kmpl,1248 CC
Tata Zest Revotron 1.2T XMS,2015,50000.0,2000.0,Petrol,Manual,First Owner,17.57 kmpl,1193 CC
Renault Duster 85PS Diesel RxL Option,2012,45000.0,8000.0,Diesel,Manual,First Owner,19.87 kmpl,1461 CC
Toyota Innova 2.5 Z Diesel 7 Seater,2014,96999.9,11000.0,Diesel,Manual,Second Owner,12.99 kmpl,2494 CC
Hyundai Verna 1.6 SX CRDi (O),2013,58000.0,8000.0,Diesel,Manual,Second Owner,22.32 kmpl,1582 CC
Toyota Platinum Etios 1.4 GXD,2017,55000.0,4000.0,Diesel,Manual,First Owner,23.59 kmpl,1364 CC
Honda WR-V i-VTEC S,2018,78000.0,3000.0,Petrol,Manual,First Owner,17.5 kmpl,1199 CC
Ford Fiesta 1.5 TDCi Titanium,2014,50000.0,8000.0,Diesel,Manual,First Owner,25.01 kmpl,1498 CC
Skoda Laura Ambiente 2.0 TDI CR MT,2011,27000.0,14000.0,Diesel,Manual,Second Owner,20.0 kmpl,1968 CC
Maruti Alto K10 VXI,2017,33500.0,2500.0,Petrol,Manual,First Owner,23.95 kmpl,998 CC
Maruti Swift Dzire VDI,2017,75500.0,2000.0,Diesel,Manual,First Owner,28.4 kmpl,1248 CC
Hyundai i20 Active SX Diesel,2016,65100.0,4232.3,Diesel,Manual,First Owner,21.19 kmpl,1396 CC
BMW X1 sDrive20d M Sport,2011,107500.0,4254.5,Diesel,Automatic,First Owner,19.62 kmpl,1998 CC
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2016,69000.0,3200.0,Diesel,Manual,First Owner,25.1 kmpl,1248 CC
Maruti Swift Dzire VDI Optional,2017,58900.0,4123.2,Diesel,Manual,First Owner,26.59 kmpl,1248 CC
Mahindra Bolero B4,2015,44500.0,4020.0,Diesel,Manual,First Owner,21.0 kmpl,1498 CC
Ford Ecosport Sports Diesel,2013,47500.0,4800.0,Diesel,Manual,Second Owner,21.7 kmpl,1498 CC
Honda Amaze E Diesel BSIV,2014,46500.0,2723.3,Diesel,Manual,First Owner,27.4 kmpl,1498 CC
Tata Manza Aura Safire,2011,22500.0,3500.0,Petrol,Manual,First Owner,15.0 kmpl,1368 CC
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,31000.0,20000.0,Diesel,Manual,Second Owner,12.8 kmpl,2494 CC
Tata Sumo EX,2016,44500.0,6300.0,Diesel,Manual,First Owner,15.3 kmpl,2956 CC
Mahindra Bolero B4,2015,44500.0,6200.0,Diesel,Manual,First Owner,21.0 kmpl,1498 CC
Tata New Safari 3L Dicor LX 4x2,2012,45000.0,6824.0,Diesel,Manual,First Owner,13.93 kmpl,2956 CC
Mahindra Scorpio 1.99 S10 4WD,2008,45000.0,7800.0,Diesel,Manual,First Owner,15.4 kmpl,1997 CC
Maruti Swift VDI BSIV,2017,52500.0,3800.0,Diesel,Manual,Second Owner,,
Maruti Wagon R VXI,2010,20000.0,3500.0,Petrol,Manual,First Owner,18.9 kmpl,998 CC
Maruti Swift Dzire LXI,2018,61100.0,900.0,Petrol,Manual,First Owner,19.1 kmpl,1197 CC
Hyundai Creta 1.6 CRDi Anniversary Edition,2016,81999.9,3900.0,Diesel,Manual,First Owner,19.67 kmpl,1582 CC
Hyundai Creta 1.4 CRDi S,2016,82500.0,3900.0,Diesel,Manual,First Owner,21.38 kmpl,1396 CC
Ford Ecosport 1.5 Diesel Titanium,2015,59900.0,9265.1,Diesel,Manual,First Owner,21.7 kmpl,1498 CC
Maruti Swift LXi BSIV,2018,49000.0,2800.0,Petrol,Manual,First Owner,16.1 kmpl,1197 CC
Hyundai EON Magna Plus,2017,34000.0,3000.0,Petrol,Manual,First Owner,21.1 kmpl,814 CC
Mercedes-Benz E-Class E350 Petrol,2009,100000.0,8000.0,Petrol,Automatic,Third Owner,10.93 kmpl,3498 CC
Hyundai Creta 1.6 CRDi SX,2018,123700.0,4600.0,Diesel,Manual,First Owner,19.67 kmpl,1582 CC
Volkswagen Polo Diesel Highline 1.2L,2013,35000.0,7000.0,Diesel,Manual,Second Owner,22.07 kmpl,1199 CC
Maruti 800 Std,2000,3100.0,5619.4,Petrol,Manual,Fourth & Above Owner,16.1 kmpl,796 CC
Maruti Swift ZXI Plus,2018,69500.0,4000.0,Petrol,Manual,First Owner,22.0 kmpl,1197 CC
Maruti Alto 800 VXI,2015,27000.0,4000.0,Petrol,Manual,First Owner,22.74 kmpl,796 CC
Maruti Ertiga SHVS VDI,2016,79000.0,12000.0,Diesel,Manual,First Owner,24.52 kmpl,1248 CC
Maruti Swift VDI Optional,2016,59000.0,12000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Maruti Swift Dzire AMT VXI,2017,63500.0,12000.0,Petrol,Automatic,First Owner,21.21 kmpl,1197 CC
Mahindra Bolero 2011-2019 ZLX,2015,54000.0,11000.0,Diesel,Manual,Second Owner,15.96 kmpl,2523 CC
Renault Pulse RxZ,2012,26500.0,6700.0,Diesel,Manual,Second Owner,23.08 kmpl,1461 CC
Maruti Swift Dzire ZDI,2014,60000.0,5000.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Hyundai Verna 1.6 CRDI,2012,40999.9,10000.0,Diesel,Manual,Second Owner,22.32 kmpl,1582 CC
Toyota Etios GD,2015,52500.0,8000.0,Diesel,Manual,Second Owner,23.59 kmpl,1364 CC
Ford Figo Diesel EXI Option,2011,15000.0,5000.0,Diesel,Manual,First Owner,18.5 kmpl,1399 CC
Maruti Esteem Lxi - BSIII,2007,5500.0,7000.0,Petrol,Manual,Third Owner,15.9 kmpl,1298 CC
Maruti Omni 5 Seater BSIV,2011,13000.0,7000.0,Petrol,Manual,Second Owner,14.0 kmpl,796 CC
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,92500.0,5000.0,Diesel,Manual,First Owner,24.3 kmpl,1248 CC
Renault Lodgy 85PS RxE 7 Seater,2017,69000.0,6500.0,Diesel,Manual,Second Owner,21.04 kmpl,1461 CC
Maruti Ertiga VDI,2012,56000.0,20000.0,Diesel,Manual,Second Owner,20.77 kmpl,1248 CC
Maruti Ciaz Zeta Diesel,2018,95000.0,750.0,Diesel,Manual,First Owner,28.09 kmpl,1248 CC
Renault Lodgy 85PS RxE 7 Seater,2017,69500.0,6500.0,Diesel,Manual,Second Owner,21.04 kmpl,1461 CC
Maruti Swift VXI,2013,45000.0,3500.0,Petrol,Manual,Second Owner,18.6 kmpl,1197 CC
BMW 5 Series 530d,2013,200000.0,6000.0,Diesel,Automatic,First Owner,16.2 kmpl,2993 CC
Maruti Swift VXi BSIV,2009,22999.9,7100.0,Petrol,Manual,First Owner,16.1 kmpl,1197 CC
Maruti Alto K10 LXI,2017,30000.0,3000.0,Petrol,Manual,First Owner,23.95 kmpl,998 CC
Maruti Alto LXi,2012,20000.0,5000.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,72500.0,8000.0,Diesel,Automatic,Second Owner,14.84 kmpl,2143 CC
Nissan Micra XV,2011,23500.0,9000.0,Petrol,Manual,Second Owner,18.06 kmpl,1198 CC
Hyundai i20 2015-2017 Sportz 1.2,2017,66600.0,1300.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Maruti 800 AC,2000,6500.0,10000.0,Petrol,Manual,Third Owner,16.1 kmpl,796 CC
Hyundai Santro Xing XG,2004,8500.0,8000.0,Petrol,Manual,Third Owner,,
Honda WR-V i-DTEC VX,2018,83400.0,3000.0,Diesel,Manual,First Owner,25.5 kmpl,1498 CC
Mahindra Bolero 2011-2019 SLX,2012,43000.0,12000.0,Diesel,Manual,First Owner,15.96 kmpl,2523 CC
Maruti Swift Vdi BSIII,2010,36000.0,12000.0,Diesel,Manual,Second Owner,17.8 kmpl,1248 CC
Hyundai EON Era Plus,2014,24000.0,7000.0,Petrol,Manual,First Owner,21.1 kmpl,814 CC
Maruti Swift VDI Deca,2016,21000.0,21000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Tata Indigo eCS LE TDI BSIII,2010,13500.0,14800.0,Diesel,Manual,Second Owner,19.09 kmpl,1396 CC
Mahindra TUV 300 T6 Plus,2017,70000.0,5418.8,Diesel,Manual,First Owner,18.49 kmpl,1493 CC
Mahindra TUV 300 T6 Plus,2017,75000.0,6000.0,Diesel,Manual,First Owner,18.49 kmpl,1493 CC
Skoda Rapid 1.6 TDI Elegance,2012,42500.0,9000.0,Diesel,Manual,First Owner,20.5 kmpl,1598 CC
Chevrolet Beat LT,2011,15000.0,10000.0,Petrol,Manual,Third Owner,18.6 kmpl,1199 CC
Hyundai EON D Lite Plus,2014,21500.0,4000.0,Petrol,Manual,First Owner,21.1 kmpl,814 CC
Datsun GO T BSIV,2014,22500.0,3500.0,Petrol,Manual,First Owner,20.63 kmpl,1198 CC
Renault KWID Climber 1.0 MT,2017,33000.0,2000.0,Petrol,Manual,First Owner,23.01 kmpl,999 CC
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2007,5400.0,14400.0,LPG,Manual,Second Owner,10.9 km/kg,796 CC
Hyundai Grand i10 AT Sportz,2014,37400.0,5404.3,Petrol,Automatic,First Owner,18.9 kmpl,1197 CC
Hyundai Verna 1.6 SX CRDI (O) AT,2012,54900.0,6665.7,Diesel,Automatic,First Owner,22.32 kmpl,1582 CC
Tata Indigo CS LS (TDI) BS-III,2016,39000.0,4200.0,Diesel,Manual,Second Owner,19.09 kmpl,1405 CC
Hyundai i20 Asta Optional with Sunroof 1.2,2013,45599.9,3558.2,Petrol,Manual,First Owner,18.5 kmpl,1197 CC
Volkswagen Polo GT TSI,2013,45300.0,5432.7,Petrol,Automatic,Second Owner,17.2 kmpl,1197 CC
Volkswagen Ameo 1.2 MPI Highline,2016,57900.0,794.9,Petrol,Manual,First Owner,17.0 kmpl,1198 CC
Hyundai i10 Sportz 1.2 AT,2010,25800.0,5973.4,Petrol,Automatic,First Owner,16.95 kmpl,1197 CC
Honda City S,2012,42800.0,4918.5,Petrol,Manual,First Owner,16.8 kmpl,1497 CC
Hyundai i10 Magna,2011,26200.0,5638.9,Petrol,Manual,First Owner,20.36 kmpl,1197 CC
Volkswagen Polo Petrol Highline 1.2L,2013,38900.0,5824.5,Petrol,Manual,First Owner,16.47 kmpl,1198 CC
Nissan Micra XL Optional,2015,34600.0,3642.2,Petrol,Manual,First Owner,18.44 kmpl,1198 CC
Honda Jazz Basic,2011,33900.0,4253.5,Petrol,Manual,First Owner,16.7 kmpl,1198 CC
Hyundai i10 Sportz AT,2011,27200.0,4073.6,Petrol,Automatic,First Owner,16.95 kmpl,1197 CC
Maruti Swift VXI,2012,36900.0,5624.6,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Maruti Swift LXI,2011,27700.0,5540.3,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Tata Tigor 1.2 Revotron XZ,2018,53500.0,3000.0,Petrol,Manual,First Owner,20.3 kmpl,1199 CC
Maruti Alto K10 VXI,2015,26500.0,6700.0,Petrol,Manual,First Owner,23.95 kmpl,998 CC
Hyundai Verna 1.6 VTVT,2013,40000.0,7000.0,Petrol,Manual,First Owner,17.01 kmpl,1591 CC
Hyundai Grand i10 CRDi Asta,2014,45999.9,9000.0,Diesel,Manual,Second Owner,24.0 kmpl,1120 CC
Hyundai Elite i20 Petrol Sportz,2019,66700.0,750.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Tata New Safari DICOR 2.2 EX 4x2,2011,30000.0,8000.0,Diesel,Manual,Second Owner,11.57 kmpl,2179 CC
Tata Indigo CR4,2012,22999.9,18600.0,Diesel,Manual,First Owner,23.57 kmpl,1396 CC
Tata Indica V2 eLS,2016,20000.0,11000.0,Diesel,Manual,Second Owner,25.0 kmpl,1396 CC
Ford Fiesta 1.4 TDCi EXI,2005,15000.0,12000.0,Diesel,Manual,Third Owner,17.8 kmpl,1399 CC
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,28000.0,10535.8,Diesel,Manual,Third Owner,17.8 kmpl,1399 CC
Hyundai i20 Sportz Option 1.2,2014,59000.0,7000.0,Petrol,Manual,Second Owner,18.6 kmpl,1197 CC
Hyundai i10 Era,2010,14200.0,4920.0,Petrol,Manual,Second Owner,19.81 kmpl,1086 CC
Honda City i-VTEC VX,2017,85000.0,4000.0,Petrol,Manual,First Owner,17.4 kmpl,1497 CC
Honda Mobilio V i DTEC,2014,60000.0,4000.0,Diesel,Manual,Second Owner,24.2 kmpl,1498 CC
Mahindra TUV 300 T8,2017,70000.0,4000.0,Diesel,Manual,First Owner,18.49 kmpl,1493 CC
Chevrolet Beat LS,2013,20000.0,7000.0,Petrol,Manual,First Owner,18.6 kmpl,1199 CC
Hyundai Creta 1.6 CRDi SX,2016,90000.0,11000.0,Diesel,Manual,First Owner,19.67 kmpl,1582 CC
Maruti Alto K10 VXI,2014,22000.0,10000.0,Petrol,Manual,First Owner,23.95 kmpl,998 CC
Hyundai Grand i10 1.2 Kappa Sportz AT,2018,65000.0,1000.0,Petrol,Automatic,Second Owner,18.9 kmpl,1197 CC
Toyota Fortuner 2.8 4WD AT BSIV,2017,310000.0,7000.0,Diesel,Automatic,First Owner,15.04 kmpl,2755 CC
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2016,150000.0,10060.0,Diesel,Manual,Second Owner,13.68 kmpl,2393 CC
BMW X3 xDrive20d,2012,180000.0,5000.0,Diesel,Automatic,First Owner,16.09 kmpl,1995 CC
Mahindra XUV500 W8 4WD,2014,80000.0,13600.0,Diesel,Manual,First Owner,15.1 kmpl,2179 CC
Mercedes-Benz GLA Class 200 CDI SPORT,2017,210000.0,4800.0,Diesel,Automatic,Second Owner,17.9 kmpl,2143 CC
Ford Fiesta 1.4 ZXi TDCi LE,2010,25000.0,11000.0,Diesel,Manual,Third Owner,17.8 kmpl,1399 CC
Renault Duster 110PS Diesel RxZ,2012,55000.0,8600.0,Diesel,Manual,First Owner,19.01 kmpl,1461 CC
Maruti Alto LXi,2009,12500.0,14100.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Honda City 1.5 S MT,2011,45000.0,8000.0,Petrol,Manual,Third Owner,17.0 kmpl,1497 CC
Mahindra XUV500 W10 2WD,2015,85000.0,14000.0,Diesel,Manual,First Owner,16.0 kmpl,2179 CC
Maruti Swift Dzire ZDI,2014,45999.9,6500.0,Diesel,Manual,Second Owner,23.4 kmpl,1248 CC
Maruti Swift Dzire VDI,2014,43499.9,11000.0,Diesel,Manual,Second Owner,23.4 kmpl,1248 CC
Tata Indigo LX,2008,12000.0,10000.0,Diesel,Manual,Second Owner,17.0 kmpl,1405 CC
Maruti Swift VDI Optional,2015,60000.0,8000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Maruti Wagon R VXI BS IV,2008,13500.0,9000.0,Petrol,Manual,Second Owner,18.9 kmpl,998 CC
Ford Figo 1.2P Titanium Plus MT,2016,55000.0,4400.0,Petrol,Manual,First Owner,18.16 kmpl,1196 CC
Maruti Celerio ZXI,2014,38500.0,2500.0,Petrol,Manual,First Owner,23.1 kmpl,998 CC
Hyundai Creta 1.6 VTVT S,2016,80000.0,2500.0,Petrol,Manual,First Owner,15.29 kmpl,1591 CC
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,78000.0,3500.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Maruti Alto LXi BSIII,2008,10000.0,19500.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017,65000.0,6000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Maruti 800 AC,2004,5000.0,5000.0,Petrol,Manual,First Owner,16.1 kmpl,796 CC
Hyundai Verna 1.6 VGT CRDi,2012,42500.0,10000.0,Diesel,Manual,Second Owner,22.32 kmpl,1582 CC
Fiat Linea 1.3 Multijet Emotion,2015,50000.0,7000.0,Diesel,Manual,First Owner,20.4 kmpl,1248 CC
Maruti Swift VDI BSIV,2017,59000.0,3000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Maruti Celerio ZXI,2016,45999.9,2700.0,Petrol,Manual,First Owner,23.1 kmpl,998 CC
Maruti Swift ZXI Plus,2020,57800.0,500.0,Petrol,Manual,First Owner,21.21 kmpl,1197 CC
Maruti Ertiga VDI,2012,55000.0,11000.0,Diesel,Manual,Second Owner,20.77 kmpl,1248 CC
Honda City Corporate Edition,2013,46500.0,8000.0,Petrol,Manual,Second Owner,16.8 kmpl,1497 CC
Mahindra Bolero Power Plus ZLX,2018,89000.0,8000.0,Diesel,Manual,First Owner,16.5 kmpl,1493 CC
Mahindra Verito 1.5 D6 BSIII,2014,25000.0,11000.0,Diesel,Manual,First Owner,20.8 kmpl,1461 CC
Maruti Wagon R AMT VXI,2018,42000.0,3500.0,Petrol,Automatic,First Owner,20.51 kmpl,998 CC
Maruti Swift Dzire VXI 1.2,2017,55000.0,2000.0,Petrol,Manual,First Owner,21.21 kmpl,1197 CC
Maruti Alto 800 LXI,2018,27000.0,2000.0,Petrol,Manual,First Owner,24.7 kmpl,796 CC
Maruti Swift Dzire AMT VXI BS IV,2018,70000.0,780.0,Petrol,Automatic,First Owner,22.0 kmpl,1197 CC
Maruti Swift VXI Optional,2017,50000.0,2000.0,Petrol,Manual,First Owner,20.4 kmpl,1197 CC
Tata Hexa XE,2019,125000.0,1500.0,Diesel,Manual,First Owner,17.6 kmpl,2179 CC
Hyundai i20 Magna,2013,32000.0,3137.7,Petrol,Manual,Second Owner,18.5 kmpl,1197 CC
Maruti Swift Dzire VDI,2018,70000.0,5000.0,Diesel,Manual,First Owner,28.4 kmpl,1248 CC
Maruti Wagon R VXI BS IV,2015,29000.0,6000.0,Petrol,Manual,First Owner,20.51 kmpl,998 CC
Toyota Corolla Altis 1.8 VL AT,2012,55000.0,10000.0,Petrol,Automatic,First Owner,14.53 kmpl,1794 CC
Honda Brio S MT,2012,26500.0,6000.0,Petrol,Manual,First Owner,19.4 kmpl,1198 CC
Maruti Baleno Alpha Automatic,2018,83000.0,500.0,Petrol,Automatic,First Owner,21.4 kmpl,1197 CC
Tata Safari Storme EX,2017,80000.0,6000.0,Diesel,Manual,First Owner,14.1 kmpl,2179 CC
Maruti Alto LXi,2011,16000.0,2500.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Renault KWID RXT,2018,33500.0,3000.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Datsun GO T BSIV,2017,32900.0,8000.0,Petrol,Manual,Second Owner,20.63 kmpl,1198 CC
Maruti Vitara Brezza VDi Option,2017,77500.0,7500.0,Diesel,Manual,First Owner,24.3 kmpl,1248 CC
Hyundai Xcent 1.2 VTVT SX,2020,52400.0,3200.0,Petrol,Manual,First Owner,20.14 kmpl,1197 CC
Maruti Alto 800 LXI,2015,24500.0,4000.0,Petrol,Manual,First Owner,22.74 kmpl,796 CC
Hyundai i20 1.2 Sportz,2012,27500.0,9300.0,Petrol,Manual,Second Owner,17.0 kmpl,1197 CC
Hyundai i20 Active 1.4 SX with AVN,2015,61000.0,5000.0,Diesel,Manual,Second Owner,21.19 kmpl,1396 CC
Maruti Swift Dzire VDI,2015,61500.0,6000.0,Diesel,Manual,First Owner,26.59 kmpl,1248 CC
Maruti Ertiga ZDI,2014,68400.0,6000.0,Diesel,Manual,Second Owner,20.77 kmpl,1248 CC
Maruti Ertiga ZDI,2014,68000.0,6400.0,Diesel,Manual,Second Owner,20.77 kmpl,1248 CC
Renault Duster 85PS Diesel RxE,2014,50000.0,12000.0,Diesel,Manual,First Owner,20.45 kmpl,1461 CC
Renault Duster 85PS Diesel RxE,2014,52000.0,12000.0,Diesel,Manual,First Owner,20.45 kmpl,1461 CC
Toyota Etios GD SP,2012,39000.0,14000.0,Diesel,Manual,Second Owner,,
Toyota Etios GD SP,2012,43499.9,13500.0,Diesel,Manual,Third Owner,,
Maruti Swift VDI BSIV,2010,35000.0,16600.0,Diesel,Manual,Second Owner,,
Ford Freestyle Trend Diesel BSIV,2018,67500.0,6000.0,Diesel,Manual,First Owner,24.4 kmpl,1498 CC
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2011,135000.0,8150.0,Diesel,Automatic,Second Owner,14.84 kmpl,2143 CC
Mercedes-Benz New C-Class 250 CDI Classic,2011,135000.0,8000.0,Diesel,Automatic,First Owner,15.8 kmpl,2148 CC
Maruti Swift Dzire VXI 1.2,2019,67500.0,500.0,Petrol,Manual,First Owner,21.21 kmpl,1197 CC
Ford Ecosport 1.5 Diesel Titanium,2016,72500.0,3000.0,Diesel,Manual,First Owner,21.7 kmpl,1498 CC
Mahindra XUV300 W8 Option Diesel BSIV,2019,120000.0,1500.0,Diesel,Manual,First Owner,20.0 kmpl,1497 CC
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018,65000.0,4000.0,Diesel,Manual,First Owner,20.14 kmpl,1498 CC
Mahindra XUV300 W8 Option BSIV,2019,109000.0,1650.0,Petrol,Manual,First Owner,17.0 kmpl,1197 CC
Hyundai Creta 1.6 CRDi AT SX Plus,2017,110000.0,6700.0,Diesel,Automatic,First Owner,17.01 kmpl,1582 CC
Hyundai i20 1.4 Asta Option,2017,67000.0,4800.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
